twcc_id,frame_size,loss_packets_counts,threshold,delay_grad_before_kalman,delay_grad_after_kalman,gcc_bw,rtt
5192,7,0,6000,-19448,-106,14466630,13
5193,12,0,6000,3393,-106,14466630,7
5193,18,0,6000,3393,-106,14466630,7
5193,6,0,6000,3393,-106,14466630,7
5193,17,0,6000,3393,-106,14466630,7
5193,13,0,6000,3393,-106,14466630,7
5194,3,0,6000,-9223372036787525,-109,14466630,14
5194,21,0,6000,-9223372036787525,-109,14466630,14
5194,12,0,6000,-9223372036787525,-109,14466630,14
5194,26,0,6000,-9223372036787525,-109,14466630,14
5194,15,0,6000,-9223372036787525,-109,14466630,14
5195,1,1,6000,-9223372036795775,-113,14466630,4
5195,1,0,6000,-9223372036795775,-113,14466630,4
5195,18,0,6000,-9223372036795775,-113,14466630,4
5195,15,0,6000,-9223372036795775,-113,14466630,4
5195,18,0,6000,-9223372036795775,-113,14466630,4
5195,18,0,6000,-9223372036795775,-113,14466630,4
5195,25,0,6000,-9223372036795775,-113,14466630,4
5196,7,0,6000,8997,-113,15189961,16
5196,12,0,6000,8997,-113,15189961,16
5196,20,0,6000,8997,-113,15189961,16
5196,16,0,6000,8997,-113,15189961,16
5196,10,0,6000,8997,-113,15189961,16
5197,1,0,6000,-9223372036804025,-116,15189961,9
5197,22,0,6000,-9223372036804025,-116,15189961,9
5197,13,0,6000,-9223372036804025,-116,15189961,9
5197,20,0,6000,-9223372036804025,-116,15189961,9
5197,15,0,6000,-9223372036804025,-116,15189961,9
5197,10,0,6000,-9223372036804025,-116,15189961,9
5198,20,20,6000,-9223372036790775,-120,15189961,1
5198,3,0,6000,-9223372036790775,-120,15189961,1
5198,16,0,6000,-9223372036790775,-120,15189961,1
5199,23,0,6000,-9223372036785775,-123,15189961,21
5199,4,0,6000,-9223372036785775,-123,15189961,21
5199,6,0,6000,-9223372036785775,-123,15189961,21
5199,8,0,6000,-9223372036785775,-123,15189961,21
5199,5,0,6000,-9223372036785775,-123,15189961,21
5199,8,0,6000,-9223372036785775,-123,15189961,21
5199,13,0,6000,-9223372036785775,-123,15189961,21
5199,14,0,6000,-9223372036785775,-123,15189961,21
5200,6,6,6000,63500,-123,15189961,10
5200,11,0,6000,63500,-123,15189961,10
5200,14,0,6000,63500,-123,15189961,10
5200,20,0,6000,63500,-123,15189961,10
5200,22,0,6000,63500,-123,15189961,10
5200,20,0,6000,63500,-123,15189961,10
5201,5,5,6000,58000,-123,15189961,6
5201,22,0,6000,58000,-123,15189961,6
5201,18,0,6000,58000,-123,15189961,6
5201,19,0,6000,58000,-123,15189961,6
5201,23,0,6000,58000,-123,15189961,6
5201,24,0,6000,58000,-123,15189961,6
5202,13,13,6000,66000,-123,15189961,6
5202,5,0,6000,66000,-123,15189961,6
5202,20,0,6000,66000,-123,15189961,6
5202,14,0,6000,66000,-123,15189961,6
5202,18,0,6000,66000,-123,15189961,6
5202,26,0,6000,66000,-123,15189961,6
5203,5,5,6000,49000,-123,14267436,6
5203,21,0,6000,49000,-123,14267436,6
5203,17,0,6000,49000,-123,14267436,6
5203,23,0,6000,49000,-123,14267436,6
5203,14,0,6000,49000,-123,14267436,6
5203,20,0,6000,49000,-123,14267436,6
5204,32,32,6000,60250,-123,14267436,17
5204,17,0,6000,60250,-123,14267436,17
5204,21,0,6000,60250,-123,14267436,17
5204,28,0,6000,60250,-123,14267436,17
5205,38,38,6000,-9223372036774525,-127,14267436,9
5205,3,0,6000,-9223372036774525,-127,14267436,9
5205,24,0,6000,-9223372036774525,-127,14267436,9
5206,22,0,6000,-24426,-127,14267436,10
5206,7,0,6000,-24426,-127,14267436,10
5206,10,0,6000,-24426,-127,14267436,10
5206,6,0,6000,-24426,-127,14267436,10
5206,12,0,6000,-24426,-127,14267436,10
5206,13,0,6000,-24426,-127,14267436,10
5206,11,0,6000,-24426,-127,14267436,10
5206,12,0,6000,-24426,-127,14267436,10
5207,9,0,6000,-9223372036794775,-130,14267436,13
5207,16,0,6000,-9223372036794775,-130,14267436,13
5207,13,0,6000,-9223372036794775,-130,14267436,13
5207,23,0,6000,-9223372036794775,-130,14267436,13
5207,15,0,6000,-9223372036794775,-130,14267436,13
5208,8,8,6000,46500,-130,13365649,8
5208,15,0,6000,46500,-130,13365649,8
5208,18,0,6000,46500,-130,13365649,8
5208,12,0,6000,46500,-130,13365649,8
5208,24,0,6000,46500,-130,13365649,8
5208,17,0,6000,46500,-130,13365649,8
5209,23,23,6000,67500,-130,13365649,13
5209,6,0,6000,67500,-130,13365649,13
5209,18,0,6000,67500,-130,13365649,13
5209,17,0,6000,67500,-130,13365649,13
5209,15,0,6000,67500,-130,13365649,13
5209,16,0,6000,67500,-130,13365649,13
5210,31,31,6000,-9223372036776025,-134,13365649,8
5210,19,0,6000,-9223372036776025,-134,13365649,8
5210,17,0,6000,-9223372036776025,-134,13365649,8
5211,11,0,6000,-34592,-134,13365649,8
5211,9,0,6000,-34592,-134,13365649,8
5211,5,0,6000,-34592,-134,13365649,8
5211,6,0,6000,-34592,-134,13365649,8
5211,11,0,6000,-34592,-134,13365649,8
5211,8,0,6000,-34592,-134,13365649,8
5211,8,0,6000,-34592,-134,13365649,8
5211,14,0,6000,-34592,-134,13365649,8
5212,12,0,6000,10105,-134,13365649,8
5212,22,0,6000,10105,-134,13365649,8
5212,12,0,6000,10105,-134,13365649,8
5212,16,0,6000,10105,-134,13365649,8
5212,18,0,6000,10105,-134,13365649,8
5213,11,0,6000,-7657,-134,13365649,5
5213,16,0,6000,-7657,-134,13365649,5
5213,20,0,6000,-7657,-134,13365649,5
5213,15,0,6000,-7657,-134,13365649,5
5213,18,0,6000,-7657,-134,13365649,5
5214,20,0,6000,7577,-134,13365649,10
5214,19,0,6000,7577,-134,13365649,10
5214,19,0,6000,7577,-134,13365649,10
5214,17,0,6000,7577,-134,13365649,10
5214,13,0,6000,7577,-134,13365649,10
5215,7,0,6000,-1443,-134,13365649,13
5215,19,0,6000,-1443,-134,13365649,13
5215,16,0,6000,-1443,-134,13365649,13
5215,21,0,6000,-1443,-134,13365649,13
5215,15,0,6000,-1443,-134,13365649,13
5216,17,0,6000,7300,-134,14033931,8
5216,16,0,6000,7300,-134,14033931,8
5216,16,0,6000,7300,-134,14033931,8
5216,16,0,6000,7300,-134,14033931,8
5216,15,0,6000,7300,-134,14033931,8
5217,4,0,6000,-7168,-134,14033931,7
5217,16,0,6000,-7168,-134,14033931,7
5217,14,0,6000,-7168,-134,14033931,7
5217,15,0,6000,-7168,-134,14033931,7
5217,19,0,6000,-7168,-134,14033931,7
5217,21,0,6000,-7168,-134,14033931,7
5218,6,0,6000,14206,-134,14033931,13
5218,11,0,6000,14206,-134,14033931,13
5218,10,0,6000,14206,-134,14033931,13
5218,11,0,6000,14206,-134,14033931,13
5219,39,0,6000,-23720,-134,14033931,11
5219,6,0,6000,-23720,-134,14033931,11
5219,5,0,6000,-23720,-134,14033931,11
5219,11,0,6000,-23720,-134,14033931,11
5219,7,0,6000,-23720,-134,14033931,11
5219,6,0,6000,-23720,-134,14033931,11
5219,12,0,6000,-23720,-134,14033931,11
5220,13,0,6000,17345,-134,14735627,13
5220,19,0,6000,17345,-134,14735627,13
5220,14,0,6000,17345,-134,14735627,13
5220,10,0,6000,17345,-134,14735627,13
5221,7,0,6000,-9223372036795525,-137,14735627,11
5221,14,0,6000,-9223372036795525,-137,14735627,11
5221,19,0,6000,-9223372036795525,-137,14735627,11
5221,17,0,6000,-9223372036795525,-137,14735627,11
5221,22,0,6000,-9223372036795525,-137,14735627,11
5221,12,0,6000,-9223372036795525,-137,14735627,11
5222,8,8,6000,-9223372036786525,-141,14735627,4
5222,4,0,6000,-9223372036786525,-141,14735627,4
5222,15,0,6000,-9223372036786525,-141,14735627,4
5223,4,0,6000,-33653,-141,14735627,8
5223,10,0,6000,-33653,-141,14735627,8
5223,5,0,6000,-33653,-141,14735627,8
5223,12,0,6000,-33653,-141,14735627,8
5223,11,0,6000,-33653,-141,14735627,8
5223,12,0,6000,-33653,-141,14735627,8
5223,13,0,6000,-33653,-141,14735627,8
5223,16,0,6000,-33653,-141,14735627,8
5223,12,0,6000,-33653,-141,14735627,8
5224,15,0,6000,-9223372036792025,-145,14735627,9
5224,14,0,6000,-9223372036792025,-145,14735627,9
5224,14,0,6000,-9223372036792025,-145,14735627,9
5224,25,0,6000,-9223372036792025,-145,14735627,9
5224,15,0,6000,-9223372036792025,-145,14735627,9
5225,5,5,6000,-9223372036795275,-148,15472408,2
5225,9,0,6000,-9223372036795275,-148,15472408,2
5225,12,0,6000,-9223372036795275,-148,15472408,2
5225,24,0,6000,-9223372036795275,-148,15472408,2
5225,15,0,6000,-9223372036795275,-148,15472408,2
5225,14,0,6000,-9223372036795275,-148,15472408,2
5225,20,0,6000,-9223372036795275,-148,15472408,2
5226,2,0,6000,-9223372036811275,-152,14634696,10
5226,18,0,6000,-9223372036811275,-152,14634696,10
5226,14,0,6000,-9223372036811275,-152,14634696,10
5226,23,0,6000,-9223372036811275,-152,14634696,10
5226,14,0,6000,-9223372036811275,-152,14634696,10
5227,39,39,6000,45250,-152,14634696,14
5227,10,0,6000,45250,-152,14634696,14
5228,54,54,6000,-9223372036754775,-155,14634696,20
5228,6,0,6000,-9223372036754775,-155,14634696,20
5228,11,0,6000,-9223372036754775,-155,14634696,20
5229,47,0,6000,-19871,-155,14634696,12
5229,9,0,6000,-19871,-155,14634696,12
5229,5,0,6000,-19871,-155,14634696,12
5229,8,0,6000,-19871,-155,14634696,12
5229,9,0,6000,-19871,-155,14634696,12
5229,11,0,6000,-19871,-155,14634696,12
5229,9,0,6000,-19871,-155,14634696,12
5230,11,0,6000,2141,-155,14634696,5
5230,11,0,6000,2141,-155,14634696,5
5230,12,0,6000,2141,-155,14634696,5
5230,18,0,6000,2141,-155,14634696,5
5230,14,0,6000,2141,-155,14634696,5
5231,13,0,6000,-3644,-155,14634696,13
5231,15,0,6000,-3644,-155,14634696,13
5231,15,0,6000,-3644,-155,14634696,13
5231,13,0,6000,-3644,-155,14634696,13
5231,14,0,6000,-3644,-155,14634696,13
5232,15,0,6000,-127,-155,14634696,12
5232,23,0,6000,-127,-155,14634696,12
5232,17,0,6000,-127,-155,14634696,12
5232,17,0,6000,-127,-155,14634696,12
5232,14,0,6000,-127,-155,14634696,12
5233,14,0,6000,-9223372036799775,-159,14634696,6
5233,22,0,6000,-9223372036799775,-159,14634696,6
5233,16,0,6000,-9223372036799775,-159,14634696,6
5233,20,0,6000,-9223372036799775,-159,14634696,6
5233,16,0,6000,-9223372036799775,-159,14634696,6
5234,11,11,6000,-9223372036784775,-162,14634696,12
5234,8,0,6000,-9223372036784775,-162,14634696,12
5234,16,0,6000,-9223372036784775,-162,14634696,12
5234,39,0,6000,-9223372036784775,-162,14634696,12
5234,15,0,6000,-9223372036784775,-162,14634696,12
5235,6,0,6000,-9223372036803025,-166,13859144,6
5235,11,0,6000,-9223372036803025,-166,13859144,6
5235,21,0,6000,-9223372036803025,-166,13859144,6
5235,16,0,6000,-9223372036803025,-166,13859144,6
5235,13,0,6000,-9223372036803025,-166,13859144,6
5235,18,0,6000,-9223372036803025,-166,13859144,6
5236,20,20,6000,44750,-166,13859144,1
5236,8,0,6000,44750,-166,13859144,1
5236,10,0,6000,44750,-166,13859144,1
5236,19,0,6000,44750,-166,13859144,1
5236,19,0,6000,44750,-166,13859144,1
5237,59,59,6000,-9223372036766775,-169,13859144,17
5237,8,0,6000,-9223372036766775,-169,13859144,17
5237,19,0,6000,-9223372036766775,-169,13859144,17
5238,45,0,6000,-28229,-169,13859144,11
5238,4,0,6000,-28229,-169,13859144,11
5238,4,0,6000,-28229,-169,13859144,11
5238,6,0,6000,-28229,-169,13859144,11
5238,5,0,6000,-28229,-169,13859144,11
5238,7,0,6000,-28229,-169,13859144,11
5238,6,0,6000,-28229,-169,13859144,11
5238,9,0,6000,-28229,-169,13859144,11
5239,13,0,6000,5327,-169,13859144,7
5239,13,0,6000,5327,-169,13859144,7
5239,23,0,6000,5327,-169,13859144,7
5239,21,0,6000,5327,-169,13859144,7
5239,18,0,6000,5327,-169,13859144,7
5240,6,0,6000,-3128,-169,13859144,13
5240,18,0,6000,-3128,-169,13859144,13
5240,14,0,6000,-3128,-169,13859144,13
5240,14,0,6000,-3128,-169,13859144,13
5240,24,0,6000,-3128,-169,13859144,13
5241,16,0,6000,3959,-169,13859144,6
5241,21,0,6000,3959,-169,13859144,6
5241,16,0,6000,3959,-169,13859144,6
5241,21,0,6000,3959,-169,13859144,6
5241,17,0,6000,3959,-169,13859144,6
5242,3,0,6000,-9223372036791275,-173,13859144,12
5242,14,0,6000,-9223372036791275,-173,13859144,12
5242,18,0,6000,-9223372036791275,-173,13859144,12
5242,23,0,6000,-9223372036791275,-173,13859144,12
5242,30,0,6000,-9223372036791275,-173,13859144,12
5243,8,8,6000,65500,-173,13859144,1
5243,2,0,6000,65500,-173,13859144,1
5243,16,0,6000,65500,-173,13859144,1
5243,17,0,6000,65500,-173,13859144,1
5243,12,0,6000,65500,-173,13859144,1
5243,20,0,6000,65500,-173,13859144,1
5243,22,0,6000,65500,-173,13859144,1
5244,1,1,6000,56500,-173,13859144,5
5244,4,0,6000,56500,-173,13859144,5
5244,18,0,6000,56500,-173,13859144,5
5244,18,0,6000,56500,-173,13859144,5
5244,15,0,6000,56500,-173,13859144,5
5244,15,0,6000,56500,-173,13859144,5
5244,17,0,6000,56500,-173,13859144,5
5245,5,5,6000,51000,-173,13859144,9
5245,2,0,6000,51000,-173,13859144,9
5245,22,0,6000,51000,-173,13859144,9
5245,23,0,6000,51000,-173,13859144,9
5245,13,0,6000,51000,-173,13859144,9
5245,14,0,6000,51000,-173,13859144,9
5246,26,26,6000,63250,-173,12840276,13
5246,14,0,6000,63250,-173,12840276,13
5246,21,0,6000,63250,-173,12840276,13
5246,21,0,6000,63250,-173,12840276,13
5246,20,0,6000,63250,-173,12840276,13
5246,17,0,6000,63250,-173,12840276,13
5247,34,34,6000,60500,-173,12840276,2
5247,12,0,6000,60500,-173,12840276,2
5247,21,0,6000,60500,-173,12840276,2
5247,26,0,6000,60500,-173,12840276,2
5248,39,39,6000,-9223372036779025,-176,12840276,3
5248,10,0,6000,-9223372036779025,-176,12840276,3
5248,19,0,6000,-9223372036779025,-176,12840276,3
5249,30,0,6000,-8215,-176,12840276,30
5249,7,0,6000,-8215,-176,12840276,30
5249,8,0,6000,-8215,-176,12840276,30
5249,6,0,6000,-8215,-176,12840276,30
5249,10,0,6000,-8215,-176,12840276,30
5249,8,0,6000,-8215,-176,12840276,30
5249,9,0,6000,-8215,-176,12840276,30
5250,5,0,6000,-10603,-176,12840276,18
5250,10,0,6000,-10603,-176,12840276,18
5250,10,0,6000,-10603,-176,12840276,18
5250,12,0,6000,-10603,-176,12840276,18
5250,12,0,6000,-10603,-176,12840276,18
5250,12,0,6000,-10603,-176,12840276,18
5251,14,0,6000,5889,-176,12840276,16
5251,12,0,6000,5889,-176,12840276,16
5251,10,0,6000,5889,-176,12840276,16
5251,13,0,6000,5889,-176,12840276,16
5251,12,0,6000,5889,-176,12840276,16
5252,8,0,6000,-1133,-176,12840276,13
5252,10,0,6000,-1133,-176,12840276,13
5252,11,0,6000,-1133,-176,12840276,13
5252,17,0,6000,-1133,-176,12840276,13
5252,12,0,6000,-1133,-176,12840276,13
5252,19,0,6000,-1133,-176,12840276,13
5253,13,0,6000,-9223372036801525,-180,12840276,10
5253,12,0,6000,-9223372036801525,-180,12840276,10
5253,12,0,6000,-9223372036801525,-180,12840276,10
5253,10,0,6000,-9223372036801525,-180,12840276,10
5253,10,0,6000,-9223372036801525,-180,12840276,10
5254,20,20,6000,55000,-180,11946120,13
5254,25,0,6000,55000,-180,11946120,13
5254,24,0,6000,55000,-180,11946120,13
5254,21,0,6000,55000,-180,11946120,13
5254,16,0,6000,55000,-180,11946120,13
5254,12,0,6000,55000,-180,11946120,13
5255,22,22,6000,49000,-180,11946120,25
5255,3,0,6000,49000,-180,11946120,25
5255,15,0,6000,49000,-180,11946120,25
5255,18,0,6000,49000,-180,11946120,25
5255,16,0,6000,49000,-180,11946120,25
5256,43,43,6000,-9223372036761275,-183,11946120,24
5256,24,0,6000,-9223372036761275,-183,11946120,24
5256,16,0,6000,-9223372036761275,-183,11946120,24
5257,48,0,6000,-13442,-183,11946120,10
5257,6,0,6000,-13442,-183,11946120,10
5257,6,0,6000,-13442,-183,11946120,10
5257,6,0,6000,-13442,-183,11946120,10
5257,9,0,6000,-13442,-183,11946120,10
5257,8,0,6000,-13442,-183,11946120,10
5257,9,0,6000,-13442,-183,11946120,10
5258,3,0,6000,-3034,-183,11946120,12
5258,11,0,6000,-3034,-183,11946120,12
5258,14,0,6000,-3034,-183,11946120,12
5258,10,0,6000,-3034,-183,11946120,12
5258,14,0,6000,-3034,-183,11946120,12
5259,13,0,6000,8061,-183,11946120,8
5259,21,0,6000,8061,-183,11946120,8
5259,16,0,6000,8061,-183,11946120,8
5259,18,0,6000,8061,-183,11946120,8
5259,18,0,6000,8061,-183,11946120,8
5260,2,0,6000,-8150,-183,11946120,11
5260,13,0,6000,-8150,-183,11946120,11
5260,19,0,6000,-8150,-183,11946120,11
5260,14,0,6000,-8150,-183,11946120,11
5260,14,0,6000,-8150,-183,11946120,11
5261,17,0,6000,11759,-183,11946120,10
5261,15,0,6000,11759,-183,11946120,10
5261,23,0,6000,11759,-183,11946120,10
5261,15,0,6000,11759,-183,11946120,10
5261,14,0,6000,11759,-183,11946120,10
5262,9,0,6000,-5787,-183,11946120,9
5262,17,0,6000,-5787,-183,11946120,9
5262,14,0,6000,-5787,-183,11946120,9
5262,14,0,6000,-5787,-183,11946120,9
5262,13,0,6000,-5787,-183,11946120,9
5262,17,0,6000,-5787,-183,11946120,9
5263,5,0,6000,-2690,-183,12543426,10
5263,23,0,6000,-2690,-183,12543426,10
5263,17,0,6000,-2690,-183,12543426,10
5263,17,0,6000,-2690,-183,12543426,10
5263,18,0,6000,-2690,-183,12543426,10
5264,23,0,6000,-9223372036792775,-187,12543426,9
5264,17,0,6000,-9223372036792775,-187,12543426,9
5264,13,0,6000,-9223372036792775,-187,12543426,9
5264,21,0,6000,-9223372036792775,-187,12543426,9
5264,14,0,6000,-9223372036792775,-187,12543426,9
5265,1,1,6000,-9223372036793775,-191,12543426,-3
5265,4,0,6000,-9223372036793775,-191,12543426,-3
5265,19,0,6000,-9223372036793775,-191,12543426,-3
5265,10,0,6000,-9223372036793775,-191,12543426,-3
5266,7,0,6000,-28487,-191,12543426,8
5266,6,0,6000,-28487,-191,12543426,8
5266,8,0,6000,-28487,-191,12543426,8
5266,8,0,6000,-28487,-191,12543426,8
5266,6,0,6000,-28487,-191,12543426,8
5266,13,0,6000,-28487,-191,12543426,8
5266,9,0,6000,-28487,-191,12543426,8
5266,14,0,6000,-28487,-191,12543426,8
5267,13,0,6000,-9223372036791525,-194,13170597,9
5267,13,0,6000,-9223372036791525,-194,13170597,9
5267,13,0,6000,-9223372036791525,-194,13170597,9
5267,16,0,6000,-9223372036791525,-194,13170597,9
5267,13,0,6000,-9223372036791525,-194,13170597,9
5268,1,1,6000,50000,-194,13170597,5
5268,1,0,6000,50000,-194,13170597,5
5268,23,0,6000,50000,-194,13170597,5
5268,17,0,6000,50000,-194,13170597,5
5268,14,0,6000,50000,-194,13170597,5
5268,15,0,6000,50000,-194,13170597,5
5268,18,0,6000,50000,-194,13170597,5
5269,21,21,6000,-9223372036780025,-198,13170597,3
5269,12,0,6000,-9223372036780025,-198,13170597,3
5269,16,0,6000,-9223372036780025,-198,13170597,3
5270,24,0,6000,-32228,-198,13170597,6
5270,8,0,6000,-32228,-198,13170597,6
5270,6,0,6000,-32228,-198,13170597,6
5270,10,0,6000,-32228,-198,13170597,6
5270,9,0,6000,-32228,-198,13170597,6
5270,11,0,6000,-32228,-198,13170597,6
5270,9,0,6000,-32228,-198,13170597,6
5270,14,0,6000,-32228,-198,13170597,6
5271,13,0,6000,6170,-198,13170597,13
5271,10,0,6000,6170,-198,13170597,13
5271,19,0,6000,6170,-198,13170597,13
5271,14,0,6000,6170,-198,13170597,13
5272,17,0,6000,-3734,-198,13829126,12
5272,19,0,6000,-3734,-198,13829126,12
5272,14,0,6000,-3734,-198,13829126,12
5272,25,0,6000,-3734,-198,13829126,12
5272,11,0,6000,-3734,-198,13829126,12
5273,17,0,6000,-9223372036791275,-201,13829126,7
5273,12,0,6000,-9223372036791275,-201,13829126,7
5273,18,0,6000,-9223372036791275,-201,13829126,7
5273,19,0,6000,-9223372036791275,-201,13829126,7
5273,14,0,6000,-9223372036791275,-201,13829126,7
5274,7,7,6000,-9223372036792025,-205,13829126,0
5274,2,0,6000,-9223372036792025,-205,13829126,0
5274,14,0,6000,-9223372036792025,-205,13829126,0
5274,71,0,6000,-9223372036792025,-205,13829126,0
5275,2,0,6000,-33440,-205,13829126,9
5275,6,0,6000,-33440,-205,13829126,9
5275,7,0,6000,-33440,-205,13829126,9
5275,10,0,6000,-33440,-205,13829126,9
5275,11,0,6000,-33440,-205,13829126,9
5275,9,0,6000,-33440,-205,13829126,9
5275,11,0,6000,-33440,-205,13829126,9
5275,13,0,6000,-33440,-205,13829126,9
5276,15,0,6000,-9223372036793275,-208,13829126,11
5276,15,0,6000,-9223372036793275,-208,13829126,11
5276,12,0,6000,-9223372036793275,-208,13829126,11
5276,19,0,6000,-9223372036793275,-208,13829126,11
5277,4,4,6000,46750,-208,13829126,5
5277,2,0,6000,46750,-208,13829126,5
5277,13,0,6000,46750,-208,13829126,5
5277,15,0,6000,46750,-208,13829126,5
5277,16,0,6000,46750,-208,13829126,5
5277,17,0,6000,46750,-208,13829126,5
5277,18,0,6000,46750,-208,13829126,5
5278,22,22,6000,-9223372036773775,-212,13829126,23
5278,4,0,6000,-9223372036773775,-212,13829126,23
5278,13,0,6000,-9223372036773775,-212,13829126,23
5278,25,0,6000,-9223372036773775,-212,13829126,23
5278,18,0,6000,-9223372036773775,-212,13829126,23
5278,13,0,6000,-9223372036773775,-212,13829126,23
5279,15,0,6000,-9223372036798275,-215,13829126,9
5279,10,0,6000,-9223372036798275,-215,13829126,9
5279,22,0,6000,-9223372036798275,-215,13829126,9
5279,17,0,6000,-9223372036798275,-215,13829126,9
5279,21,0,6000,-9223372036798275,-215,13829126,9
5279,14,0,6000,-9223372036798275,-215,13829126,9
5280,14,14,6000,-9223372036787025,-219,13829126,6
5280,10,0,6000,-9223372036787025,-219,13829126,6
5280,17,0,6000,-9223372036787025,-219,13829126,6
5280,18,0,6000,-9223372036787025,-219,13829126,6
5280,19,0,6000,-9223372036787025,-219,13829126,6
5280,23,0,6000,-9223372036787025,-219,13829126,6
5281,23,0,6000,-9223372036809025,-222,13061066,9
5281,9,0,6000,-9223372036809025,-222,13061066,9
5281,15,0,6000,-9223372036809025,-222,13061066,9
5281,20,0,6000,-9223372036809025,-222,13061066,9
5281,23,0,6000,-9223372036809025,-222,13061066,9
5282,23,23,6000,60500,-222,13061066,16
5282,13,0,6000,60500,-222,13061066,16
5282,14,0,6000,60500,-222,13061066,16
5282,15,0,6000,60500,-222,13061066,16
5282,19,0,6000,60500,-222,13061066,16
5283,42,42,6000,-9223372036771025,-226,13061066,9
5283,10,0,6000,-9223372036771025,-226,13061066,9
5283,18,0,6000,-9223372036771025,-226,13061066,9
5284,26,0,6000,-26991,-226,13061066,7
5284,7,0,6000,-26991,-226,13061066,7
5284,6,0,6000,-26991,-226,13061066,7
5284,6,0,6000,-26991,-226,13061066,7
5284,10,0,6000,-26991,-226,13061066,7
5284,9,0,6000,-26991,-226,13061066,7
5284,10,0,6000,-26991,-226,13061066,7
5284,11,0,6000,-26991,-226,13061066,7
5285,5,0,6000,5777,-226,13061066,13
5285,12,0,6000,5777,-226,13061066,13
5285,20,0,6000,5777,-226,13061066,13
5285,10,0,6000,5777,-226,13061066,13
5285,14,0,6000,5777,-226,13061066,13
5286,11,0,6000,-2841,-226,13061066,10
5286,10,0,6000,-2841,-226,13061066,10
5286,20,0,6000,-2841,-226,13061066,10
5286,25,0,6000,-2841,-226,13061066,10
5286,18,0,6000,-2841,-226,13061066,10
5286,9,0,6000,-2841,-226,13061066,10
5287,15,0,6000,-1684,-226,13061066,9
5287,15,0,6000,-1684,-226,13061066,9
5287,23,0,6000,-1684,-226,13061066,9
5287,17,0,6000,-1684,-226,13061066,9
5287,16,0,6000,-1684,-226,13061066,9
5288,19,0,6000,-5635,-226,13061066,7
5288,16,0,6000,-5635,-226,13061066,7
5288,18,0,6000,-5635,-226,13061066,7
5288,23,0,6000,-5635,-226,13061066,7
5288,14,0,6000,-5635,-226,13061066,7
5289,17,0,6000,5255,-226,13061066,9
5289,16,0,6000,5255,-226,13061066,9
5289,19,0,6000,5255,-226,13061066,9
5289,15,0,6000,5255,-226,13061066,9
5289,12,0,6000,5255,-226,13061066,9
5290,12,0,6000,-9223372036800025,-229,13061066,9
5290,22,0,6000,-9223372036800025,-229,13061066,9
5290,15,0,6000,-9223372036800025,-229,13061066,9
5290,14,0,6000,-9223372036800025,-229,13061066,9
5290,17,0,6000,-9223372036800025,-229,13061066,9
5291,13,13,6000,71750,-229,13061066,5
5291,23,0,6000,71750,-229,13061066,5
5291,14,0,6000,71750,-229,13061066,5
5291,23,0,6000,71750,-229,13061066,5
5292,4,4,6000,-9223372036793275,-233,13061066,5
5292,6,0,6000,-9223372036793275,-233,13061066,5
5292,30,0,6000,-9223372036793275,-233,13061066,5
5292,14,0,6000,-9223372036793275,-233,13061066,5
5292,21,0,6000,-9223372036793275,-233,13061066,5
5292,17,0,6000,-9223372036793275,-233,13061066,5
5292,19,0,6000,-9223372036793275,-233,13061066,5
5293,11,0,6000,-9223372036790775,-237,13061066,12
5293,15,0,6000,-9223372036790775,-237,13061066,12
5293,19,0,6000,-9223372036790775,-237,13061066,12
5293,17,0,6000,-9223372036790775,-237,13061066,12
5293,17,0,6000,-9223372036790775,-237,13061066,12
5294,5,5,6000,59000,-237,13061066,3
5294,14,0,6000,59000,-237,13061066,3
5294,21,0,6000,59000,-237,13061066,3
5294,22,0,6000,59000,-237,13061066,3
5294,18,0,6000,59000,-237,13061066,3
5294,13,0,6000,59000,-237,13061066,3
5295,6,6,6000,-9223372036790025,-240,13061066,9
5295,8,0,6000,-9223372036790025,-240,13061066,9
5295,13,0,6000,-9223372036790025,-240,13061066,9
5295,22,0,6000,-9223372036790025,-240,13061066,9
5295,17,0,6000,-9223372036790025,-240,13061066,9
5295,16,0,6000,-9223372036790025,-240,13061066,9
5295,15,0,6000,-9223372036790025,-240,13061066,9
5296,17,0,6000,-9223372036793525,-244,13061066,11
5296,13,0,6000,-9223372036793525,-244,13061066,11
5296,13,0,6000,-9223372036793525,-244,13061066,11
5296,15,0,6000,-9223372036793525,-244,13061066,11
5296,17,0,6000,-9223372036793525,-244,13061066,11
5297,4,4,6000,-9223372036789525,-247,13061066,10
5297,2,0,6000,-9223372036789525,-247,13061066,10
5297,11,0,6000,-9223372036789525,-247,13061066,10
5297,11,0,6000,-9223372036789525,-247,13061066,10
5297,22,0,6000,-9223372036789525,-247,13061066,10
5297,17,0,6000,-9223372036789525,-247,13061066,10
5298,2,0,6000,-14938,-247,13714119,8
5298,20,0,6000,-14938,-247,13714119,8
5298,13,0,6000,-14938,-247,13714119,8
5298,16,0,6000,-14938,-247,13714119,8
5298,16,0,6000,-14938,-247,13714119,8
5298,17,0,6000,-14938,-247,13714119,8
5299,14,0,6000,5970,-247,13714119,9
5299,17,0,6000,5970,-247,13714119,9
5299,16,0,6000,5970,-247,13714119,9
5299,12,0,6000,5970,-247,13714119,9
5299,21,0,6000,5970,-247,13714119,9
5300,1,0,6000,22339,-247,13714119,10
5300,15,0,6000,22339,-247,13714119,10
